"","row","column","cor","pval"
"8810","Glyma.01G095500","Glyma.02G220700",0.99,1.83e-05
"8812","Glyma.01G107500","Glyma.02G220700",0.99,1.88e-05
"8831","Glyma.01G159800","Glyma.02G220700",0.991,1.54e-05
"8839","Glyma.01G181500","Glyma.02G220700",0.994,5.76e-06
"8847","Glyma.01G218800","Glyma.02G220700",0.995,2.73e-06
"8848","Glyma.01G219600","Glyma.02G220700",0.995,3.37e-06
"8849","Glyma.01G225200","Glyma.02G220700",0.991,1.48e-05
"8855","Glyma.02G000600","Glyma.02G220700",0.992,1.23e-05
"8861","Glyma.02G015500","Glyma.02G220700",0.992,1.24e-05
"8862","Glyma.02G017400","Glyma.02G220700",0.996,2.57e-06
"8868","Glyma.02G036300","Glyma.02G220700",0.993,6.73e-06
"8898","Glyma.02G189600","Glyma.02G220700",0.995,3.75e-06
"8907","Glyma.02G212700","Glyma.02G220700",0.998,2.81e-07
"9054","Glyma.01G021300","Glyma.02G229900",0.996,2.39e-06
"9055","Glyma.01G021400","Glyma.02G229900",0.993,7.04e-06
"9319","Glyma.01G006400","Glyma.02G238200",0.998,4.86e-07
"9328","Glyma.01G025100","Glyma.02G238200",0.991,1.47e-05
"9342","Glyma.01G058000","Glyma.02G238200",0.997,1.21e-06
"9348","Glyma.01G095500","Glyma.02G238200",0.994,6.16e-06
"9350","Glyma.01G107500","Glyma.02G238200",0.997,8.9e-07
"9362","Glyma.01G151700","Glyma.02G238200",0.995,4.06e-06
"9367","Glyma.01G157600","Glyma.02G238200",0.991,1.5e-05
"9369","Glyma.01G159800","Glyma.02G238200",0.992,1.21e-05
"9377","Glyma.01G181500","Glyma.02G238200",0.993,7.79e-06
"9385","Glyma.01G218800","Glyma.02G238200",0.994,4.95e-06
"9386","Glyma.01G219600","Glyma.02G238200",0.997,1.29e-06
"9387","Glyma.01G225200","Glyma.02G238200",0.995,3.96e-06
"9390","Glyma.01G236600","Glyma.02G238200",0.991,1.36e-05
"9400","Glyma.02G017400","Glyma.02G238200",0.993,6.63e-06
"9403","Glyma.02G032800","Glyma.02G238200",0.995,2.72e-06
"9409","Glyma.02G038100","Glyma.02G238200",0.994,5.21e-06
"9413","Glyma.02G061400","Glyma.02G238200",0.992,1e-05
"9436","Glyma.02G189600","Glyma.02G238200",0.994,5.44e-06
"9449","Glyma.02G220000","Glyma.02G238200",0.993,8.7e-06
"9594","Glyma.01G006400","Glyma.02G244700",0.996,2.27e-06
"9603","Glyma.01G025100","Glyma.02G244700",0.998,3.75e-07
"9607","Glyma.01G028900","Glyma.02G244700",0.996,1.68e-06
"9615","Glyma.01G056300","Glyma.02G244700",0.991,1.49e-05
"9617","Glyma.01G058000","Glyma.02G244700",0.997,1.39e-06
"9623","Glyma.01G095500","Glyma.02G244700",0.993,7.29e-06
"9625","Glyma.01G107500","Glyma.02G244700",0.998,3.45e-07
"9642","Glyma.01G157600","Glyma.02G244700",0.996,1.69e-06
"9644","Glyma.01G159800","Glyma.02G244700",0.99,1.69e-05
"9646","Glyma.01G164300","Glyma.02G244700",0.994,5.03e-06
"9652","Glyma.01G181500","Glyma.02G244700",0.997,1.2e-06
"9660","Glyma.01G218800","Glyma.02G244700",0.996,1.44e-06
"9661","Glyma.01G219600","Glyma.02G244700",0.998,1.91e-07
"9662","Glyma.01G225200","Glyma.02G244700",0.998,3.51e-07
"9665","Glyma.01G236600","Glyma.02G244700",0.994,4.81e-06
"9668","Glyma.02G000600","Glyma.02G244700",0.993,7.77e-06
"9678","Glyma.02G032800","Glyma.02G244700",0.999,1.94e-08
"9684","Glyma.02G038100","Glyma.02G244700",0.998,1.97e-07
"9685","Glyma.02G047700","Glyma.02G244700",0.995,4.21e-06
"9687","Glyma.02G057000","Glyma.02G244700",0.993,7.54e-06
"9688","Glyma.02G061400","Glyma.02G244700",0.994,5.09e-06
"9711","Glyma.02G189600","Glyma.02G244700",0.997,6.19e-07
"9719","Glyma.02G212600","Glyma.02G244700",0.992,1.17e-05
"9720","Glyma.02G212700","Glyma.02G244700",0.991,1.44e-05
"9724","Glyma.02G220000","Glyma.02G244700",0.996,1.75e-06
"9729","Glyma.02G238200","Glyma.02G244700",0.997,1.1e-06
"9943","Glyma.01G230300","Glyma.02G247900",0.993,8.26e-06
"10014","Glyma.01G006400","Glyma.02G251600",0.994,5.12e-06
"10037","Glyma.01G058000","Glyma.02G251600",0.997,6.62e-07
"10038","Glyma.01G063000","Glyma.02G251600",0.99,1.71e-05
"10043","Glyma.01G095500","Glyma.02G251600",0.997,8.63e-07
"10045","Glyma.01G107500","Glyma.02G251600",0.996,2.55e-06
"10053","Glyma.01G133000","Glyma.02G251600",0.992,9.6e-06
"10057","Glyma.01G151700","Glyma.02G251600",0.994,6.41e-06
"10062","Glyma.01G157600","Glyma.02G251600",0.991,1.66e-05
"10064","Glyma.01G159800","Glyma.02G251600",0.993,7.6e-06
"10069","Glyma.01G167500","Glyma.02G251600",0.992,1.12e-05
"10072","Glyma.01G181500","Glyma.02G251600",0.993,8.48e-06
"10077","Glyma.01G197800","Glyma.02G251600",0.992,1.16e-05
"10080","Glyma.01G218800","Glyma.02G251600",0.993,8.4e-06
"10081","Glyma.01G219600","Glyma.02G251600",0.997,8.84e-07
"10082","Glyma.01G225200","Glyma.02G251600",0.997,7.52e-07
"10088","Glyma.02G000600","Glyma.02G251600",0.991,1.59e-05
"10095","Glyma.02G017400","Glyma.02G251600",0.996,1.69e-06
"10098","Glyma.02G032800","Glyma.02G251600",0.992,1.1e-05
"10101","Glyma.02G036300","Glyma.02G251600",0.992,1.12e-05
"10104","Glyma.02G038100","Glyma.02G251600",0.995,3.52e-06
"10108","Glyma.02G061400","Glyma.02G251600",0.991,1.37e-05
"10131","Glyma.02G189600","Glyma.02G251600",0.991,1.44e-05
"10140","Glyma.02G212700","Glyma.02G251600",0.991,1.35e-05
"10144","Glyma.02G220000","Glyma.02G251600",0.992,9.55e-06
"10149","Glyma.02G238200","Glyma.02G251600",0.997,8.26e-07
"10151","Glyma.02G244700","Glyma.02G251600",0.995,3.27e-06
"10299","Glyma.01G006400","Glyma.02G257200",0.996,2.46e-06
"10308","Glyma.01G025100","Glyma.02G257200",0.994,6.28e-06
"10309","Glyma.01G026700","Glyma.02G257200",0.992,1.22e-05
"10312","Glyma.01G028900","Glyma.02G257200",0.991,1.55e-05
"10322","Glyma.01G058000","Glyma.02G257200",0.998,3.69e-07
"10328","Glyma.01G095500","Glyma.02G257200",0.998,3.18e-07
"10330","Glyma.01G107500","Glyma.02G257200",0.995,3.87e-06
"10338","Glyma.01G133000","Glyma.02G257200",0.996,2.17e-06
"10347","Glyma.01G157600","Glyma.02G257200",0.996,1.72e-06
"10349","Glyma.01G159800","Glyma.02G257200",0.991,1.61e-05
"10357","Glyma.01G181500","Glyma.02G257200",0.997,1.38e-06
"10362","Glyma.01G197800","Glyma.02G257200",0.995,4.05e-06
"10365","Glyma.01G218800","Glyma.02G257200",0.997,9.51e-07
"10366","Glyma.01G219600","Glyma.02G257200",0.998,1.76e-07
"10367","Glyma.01G225200","Glyma.02G257200",0.998,2.53e-07
"10380","Glyma.02G017400","Glyma.02G257200",0.995,3.93e-06
"10383","Glyma.02G032800","Glyma.02G257200",0.997,9.56e-07
"10386","Glyma.02G036300","Glyma.02G257200",0.99,1.79e-05
"10389","Glyma.02G038100","Glyma.02G257200",0.998,4.2e-07
"10390","Glyma.02G047700","Glyma.02G257200",0.994,5.92e-06
"10392","Glyma.02G057000","Glyma.02G257200",0.991,1.42e-05
"10393","Glyma.02G061400","Glyma.02G257200",0.998,3.78e-07
"10416","Glyma.02G189600","Glyma.02G257200",0.995,2.81e-06
"10424","Glyma.02G212600","Glyma.02G257200",0.992,1.07e-05
"10425","Glyma.02G212700","Glyma.02G257200",0.991,1.38e-05
"10429","Glyma.02G220000","Glyma.02G257200",0.995,3.66e-06
"10430","Glyma.02G220700","Glyma.02G257200",0.993,9.28e-06
"10434","Glyma.02G238200","Glyma.02G257200",0.997,7.86e-07
"10436","Glyma.02G244700","Glyma.02G257200",0.998,4.03e-07
"10439","Glyma.02G251600","Glyma.02G257200",0.997,1.27e-06
"10565","Glyma.02G203900","Glyma.02G259800",0.998,2.94e-07
"10601","Glyma.01G028900","Glyma.02G260600",0.99,1.84e-05
"10641","Glyma.01G164500","Glyma.02G260600",0.994,4.39e-06
"10676","Glyma.02G036500","Glyma.02G260600",0.995,2.9e-06
"10686","Glyma.02G069800","Glyma.02G260600",0.996,2.42e-06
"10955","Glyma.02G000600","Glyma.02G264000",0.992,9.41e-06
"11184","Glyma.01G021300","Glyma.02G266900",0.99,1.82e-05
"11307","Glyma.02G218100","Glyma.02G266900",0.994,6.2e-06
"11582","Glyma.02G101500","Glyma.02G272400",0.99,1.79e-05
"11595","Glyma.02G186100","Glyma.02G272400",0.991,1.63e-05
"11673","Glyma.01G148800","Glyma.02G273000",0.991,1.56e-05
"11777","Glyma.02G264000","Glyma.02G273000",0.998,3.35e-07
"11788","Glyma.01G019400","Glyma.02G273100",0.994,6.29e-06
"11812","Glyma.01G090200","Glyma.02G273100",0.99,1.69e-05
"11813","Glyma.01G095500","Glyma.02G273100",0.991,1.66e-05
"11820","Glyma.01G131300","Glyma.02G273100",0.995,2.62e-06
"11847","Glyma.01G197800","Glyma.02G273100",0.993,6.76e-06
"11871","Glyma.02G036300","Glyma.02G273100",0.992,9.36e-06
"11971","Glyma.01G117800","Glyma.02G274900",0.99,1.81e-05
"12024","Glyma.02G035600","Glyma.02G274900",0.993,6.89e-06
"12318","Glyma.01G227200","Glyma.02G279300",0.995,2.96e-06
"12337","Glyma.02G036500","Glyma.02G279300",0.994,5.67e-06
"12347","Glyma.02G069800","Glyma.02G279300",0.99,1.84e-05
"12393","Glyma.02G260600","Glyma.02G279300",0.995,2.75e-06
"12449","Glyma.01G151700","Glyma.02G280800",0.992,1.18e-05
"12564","Glyma.01G006400","Glyma.02G281700",0.993,7.76e-06
"12573","Glyma.01G025100","Glyma.02G281700",0.992,1.16e-05
"12587","Glyma.01G058000","Glyma.02G281700",0.991,1.45e-05
"12595","Glyma.01G107500","Glyma.02G281700",0.998,1.77e-07
"12607","Glyma.01G151700","Glyma.02G281700",0.993,8.5e-06
"12616","Glyma.01G164300","Glyma.02G281700",0.993,8.08e-06
"12622","Glyma.01G181500","Glyma.02G281700",0.993,7.73e-06
"12631","Glyma.01G219600","Glyma.02G281700",0.992,9.38e-06
"12632","Glyma.01G225200","Glyma.02G281700",0.993,9.3e-06
"12635","Glyma.01G236600","Glyma.02G281700",0.997,1.26e-06
"12638","Glyma.02G000600","Glyma.02G281700",0.993,7.5e-06
"12648","Glyma.02G032800","Glyma.02G281700",0.993,6.68e-06
"12654","Glyma.02G038100","Glyma.02G281700",0.993,6.91e-06
"12657","Glyma.02G057000","Glyma.02G281700",0.993,7.79e-06
"12694","Glyma.02G220000","Glyma.02G281700",0.993,9.02e-06
"12699","Glyma.02G238200","Glyma.02G281700",0.995,3.36e-06
"12701","Glyma.02G244700","Glyma.02G281700",0.994,4.44e-06
"12704","Glyma.02G251600","Glyma.02G281700",0.994,5.86e-06
"12706","Glyma.02G257200","Glyma.02G281700",0.991,1.62e-05
"13069","Glyma.01G079500","Glyma.02G290700",0.99,1.83e-05
"13113","Glyma.01G227200","Glyma.02G290700",0.992,9.57e-06
"13129","Glyma.02G033400","Glyma.02G290700",0.993,7.02e-06
"13199","Glyma.02G279300","Glyma.02G290700",0.992,1.09e-05
"13404","Glyma.01G123100","Glyma.02G291200",0.995,3.84e-06
"13496","Glyma.02G215300","Glyma.02G291200",0.995,3.35e-06
"13542","Glyma.01G025100","Glyma.02G292800",0.993,6.62e-06
"13543","Glyma.01G026700","Glyma.02G292800",0.992,1.25e-05
"13546","Glyma.01G028900","Glyma.02G292800",0.991,1.4e-05
"13581","Glyma.01G157600","Glyma.02G292800",0.99,1.9e-05
"13585","Glyma.01G164300","Glyma.02G292800",0.995,3.14e-06
"13604","Glyma.01G236600","Glyma.02G292800",0.995,3.27e-06
"13617","Glyma.02G032800","Glyma.02G292800",0.993,8.96e-06
"13619","Glyma.02G035600","Glyma.02G292800",0.997,6.63e-07
"13621","Glyma.02G036500","Glyma.02G292800",0.993,8.7e-06
"13631","Glyma.02G069800","Glyma.02G292800",0.994,4.57e-06
"13663","Glyma.02G220000","Glyma.02G292800",0.994,6.16e-06
"13677","Glyma.02G260600","Glyma.02G292800",0.993,8.61e-06
"13686","Glyma.02G274900","Glyma.02G292800",0.994,6.07e-06
"13826","Glyma.02G217100","Glyma.02G293500",0.99,1.71e-05
"13842","Glyma.02G260600","Glyma.02G293500",0.993,8.14e-06
"13861","Glyma.02G292800","Glyma.02G293500",0.991,1.55e-05
"13864","Glyma.01G006400","Glyma.02G294500",0.994,4.55e-06
"13867","Glyma.01G016500","Glyma.02G294500",0.991,1.62e-05
"13872","Glyma.01G022500","Glyma.02G294500",0.993,9.12e-06
"13873","Glyma.01G025100","Glyma.02G294500",0.997,1.37e-06
"13877","Glyma.01G028900","Glyma.02G294500",0.992,1.26e-05
"13885","Glyma.01G056300","Glyma.02G294500",0.991,1.43e-05
"13887","Glyma.01G058000","Glyma.02G294500",0.996,1.98e-06
"13888","Glyma.01G063000","Glyma.02G294500",0.991,1.32e-05
"13893","Glyma.01G095500","Glyma.02G294500",0.992,1.07e-05
"13895","Glyma.01G107500","Glyma.02G294500",0.998,1.75e-07
"13912","Glyma.01G157600","Glyma.02G294500",0.993,8.01e-06
"13916","Glyma.01G164300","Glyma.02G294500",0.995,3.36e-06
"13919","Glyma.01G167500","Glyma.02G294500",0.993,8.61e-06
"13922","Glyma.01G181500","Glyma.02G294500",0.998,2.82e-07
"13930","Glyma.01G218800","Glyma.02G294500",0.994,5.52e-06
"13931","Glyma.01G219600","Glyma.02G294500",0.998,3.8e-07
"13932","Glyma.01G225200","Glyma.02G294500",0.998,2.14e-07
"13935","Glyma.01G236600","Glyma.02G294500",0.994,5.99e-06
"13938","Glyma.02G000600","Glyma.02G294500",0.998,4.83e-07
"13945","Glyma.02G017400","Glyma.02G294500",0.99,1.72e-05
"13948","Glyma.02G032800","Glyma.02G294500",0.997,7.87e-07
"13951","Glyma.02G036300","Glyma.02G294500",0.991,1.52e-05
"13954","Glyma.02G038100","Glyma.02G294500",0.999,1.21e-07
"13955","Glyma.02G047700","Glyma.02G294500",0.995,3.52e-06
"13957","Glyma.02G057000","Glyma.02G294500",0.997,1.15e-06
"13958","Glyma.02G061400","Glyma.02G294500",0.99,1.86e-05
"13981","Glyma.02G189600","Glyma.02G294500",0.996,2.12e-06
"13990","Glyma.02G212700","Glyma.02G294500",0.993,6.63e-06
"13994","Glyma.02G220000","Glyma.02G294500",0.994,4.42e-06
"13995","Glyma.02G220700","Glyma.02G294500",0.991,1.61e-05
"13999","Glyma.02G238200","Glyma.02G294500",0.994,5.36e-06
"14001","Glyma.02G244700","Glyma.02G294500",0.998,2.17e-07
"14004","Glyma.02G251600","Glyma.02G294500",0.995,3.64e-06
"14006","Glyma.02G257200","Glyma.02G294500",0.996,2.59e-06
"14021","Glyma.02G281700","Glyma.02G294500",0.996,1.98e-06
"14037","Glyma.01G021300","Glyma.02G295100",0.991,1.67e-05
"14038","Glyma.01G021400","Glyma.02G295100",0.991,1.53e-05
"14084","Glyma.01G164500","Glyma.02G295100",0.992,1.08e-05
"14119","Glyma.02G036500","Glyma.02G295100",0.995,4.06e-06
"14129","Glyma.02G069800","Glyma.02G295100",0.993,7.75e-06
"14144","Glyma.02G139500","Glyma.02G295100",0.992,1.13e-05
"14178","Glyma.02G264800","Glyma.02G295100",0.99,1.75e-05
"14371","Glyma.01G016500","Glyma.02G307700",0.993,8.09e-06
"14377","Glyma.01G025100","Glyma.02G307700",0.995,4.22e-06
"14381","Glyma.01G028900","Glyma.02G307700",0.99,1.69e-05
"14399","Glyma.01G107500","Glyma.02G307700",0.996,1.66e-06
"14420","Glyma.01G164300","Glyma.02G307700",0.995,3.52e-06
"14426","Glyma.01G181500","Glyma.02G307700",0.993,6.79e-06
"14435","Glyma.01G219600","Glyma.02G307700",0.991,1.28e-05
"14436","Glyma.01G225200","Glyma.02G307700",0.991,1.38e-05
"14439","Glyma.01G236600","Glyma.02G307700",0.994,6.32e-06
"14442","Glyma.02G000600","Glyma.02G307700",0.996,1.41e-06
"14452","Glyma.02G032800","Glyma.02G307700",0.994,5.53e-06
"14458","Glyma.02G038100","Glyma.02G307700",0.993,7.6e-06
"14459","Glyma.02G047700","Glyma.02G307700",0.99,1.87e-05
"14460","Glyma.02G052600","Glyma.02G307700",0.99,1.82e-05
"14461","Glyma.02G057000","Glyma.02G307700",0.993,7.05e-06
"14485","Glyma.02G189600","Glyma.02G307700",0.992,9.51e-06
"14505","Glyma.02G244700","Glyma.02G307700",0.994,4.84e-06
"14525","Glyma.02G281700","Glyma.02G307700",0.994,4.33e-06
"14533","Glyma.02G294500","Glyma.02G307700",0.997,8.92e-07
"15054","Glyma.01G006400","Glyma.02G309400",0.992,1.13e-05
"15079","Glyma.01G079500","Glyma.02G309400",0.991,1.68e-05
"15085","Glyma.01G107500","Glyma.02G309400",0.997,1.28e-06
"15087","Glyma.01G117800","Glyma.02G309400",0.99,1.69e-05
"15097","Glyma.01G151700","Glyma.02G309400",0.991,1.53e-05
"15125","Glyma.01G236600","Glyma.02G309400",0.991,1.32e-05
"15128","Glyma.02G000600","Glyma.02G309400",0.994,6.21e-06
"15171","Glyma.02G189600","Glyma.02G309400",0.991,1.5e-05
"15191","Glyma.02G244700","Glyma.02G309400",0.991,1.33e-05
"15210","Glyma.02G280800","Glyma.02G309400",0.992,1.13e-05
"15211","Glyma.02G281700","Glyma.02G309400",0.996,2.45e-06
"15219","Glyma.02G294500","Glyma.02G309400",0.993,7.47e-06
"15222","Glyma.02G307700","Glyma.02G309400",0.996,1.46e-06
"15232","Glyma.01G019400","Glyma.03G002900",0.994,5.53e-06
"15236","Glyma.01G022500","Glyma.03G002900",0.994,5.58e-06
"15251","Glyma.01G058000","Glyma.03G002900",0.995,3.47e-06
"15252","Glyma.01G063000","Glyma.03G002900",0.995,2.65e-06
"15257","Glyma.01G095500","Glyma.03G002900",0.997,1.32e-06
"15267","Glyma.01G133000","Glyma.03G002900",0.995,2.74e-06
"15283","Glyma.01G167500","Glyma.03G002900",0.995,4.04e-06
"15286","Glyma.01G181500","Glyma.03G002900",0.995,3.81e-06
"15291","Glyma.01G197800","Glyma.03G002900",0.996,2.55e-06
"15294","Glyma.01G218800","Glyma.03G002900",0.991,1.36e-05
"15295","Glyma.01G219600","Glyma.03G002900",0.995,3.64e-06
"15296","Glyma.01G225200","Glyma.03G002900",0.996,1.42e-06
"15302","Glyma.02G000600","Glyma.03G002900",0.992,1.15e-05
"15309","Glyma.02G017400","Glyma.03G002900",0.995,2.86e-06
"15315","Glyma.02G036300","Glyma.03G002900",0.995,3.96e-06
"15318","Glyma.02G038100","Glyma.03G002900",0.995,4.12e-06
"15319","Glyma.02G047700","Glyma.03G002900",0.992,1.12e-05
"15321","Glyma.02G057000","Glyma.03G002900",0.992,1.16e-05
"15322","Glyma.02G061400","Glyma.03G002900",0.99,1.85e-05
"15354","Glyma.02G212700","Glyma.03G002900",0.993,7.89e-06
"15359","Glyma.02G220700","Glyma.03G002900",0.992,9.51e-06
"15365","Glyma.02G244700","Glyma.03G002900",0.99,1.9e-05
"15368","Glyma.02G251600","Glyma.03G002900",0.993,7.18e-06
"15370","Glyma.02G257200","Glyma.03G002900",0.994,5.81e-06
"15380","Glyma.02G273100","Glyma.03G002900",0.994,5.39e-06
"15393","Glyma.02G294500","Glyma.03G002900",0.993,7.75e-06
"15579","Glyma.01G006400","Glyma.03G006900",0.991,1.42e-05
"15587","Glyma.01G022500","Glyma.03G006900",0.995,2.61e-06
"15588","Glyma.01G025100","Glyma.03G006900",0.994,6.28e-06
"15602","Glyma.01G058000","Glyma.03G006900",0.996,1.42e-06
"15603","Glyma.01G063000","Glyma.03G006900",0.994,5.95e-06
"15608","Glyma.01G095500","Glyma.03G006900",0.995,3.39e-06
"15610","Glyma.01G107500","Glyma.03G006900",0.993,7.07e-06
"15618","Glyma.01G133000","Glyma.03G006900",0.992,1.11e-05
"15627","Glyma.01G157600","Glyma.03G006900",0.993,6.63e-06
"15629","Glyma.01G159800","Glyma.03G006900",0.991,1.63e-05
"15634","Glyma.01G167500","Glyma.03G006900",0.994,5.46e-06
"15637","Glyma.01G181500","Glyma.03G006900",0.996,1.41e-06
"15642","Glyma.01G197800","Glyma.03G006900",0.991,1.28e-05
"15645","Glyma.01G218800","Glyma.03G006900",0.996,2.09e-06
"15646","Glyma.01G219600","Glyma.03G006900",0.998,3.47e-07
"15647","Glyma.01G225200","Glyma.03G006900",0.999,8.43e-08
"15653","Glyma.02G000600","Glyma.03G006900",0.995,3.42e-06
"15660","Glyma.02G017400","Glyma.03G006900",0.992,1.21e-05
"15663","Glyma.02G032800","Glyma.03G006900",0.994,4.95e-06
"15666","Glyma.02G036300","Glyma.03G006900",0.995,2.69e-06
"15669","Glyma.02G038100","Glyma.03G006900",0.998,4.46e-07
"15670","Glyma.02G047700","Glyma.03G006900",0.996,1.81e-06
"15672","Glyma.02G057000","Glyma.03G006900",0.994,6.06e-06
"15673","Glyma.02G061400","Glyma.03G006900",0.992,1.12e-05
"15696","Glyma.02G189600","Glyma.03G006900",0.995,3.01e-06
"15704","Glyma.02G212600","Glyma.03G006900",0.99,1.79e-05
"15705","Glyma.02G212700","Glyma.03G006900",0.994,5.52e-06
"15709","Glyma.02G220000","Glyma.03G006900",0.991,1.34e-05
"15710","Glyma.02G220700","Glyma.03G006900",0.992,1.14e-05
"15714","Glyma.02G238200","Glyma.03G006900",0.99,1.83e-05
"15716","Glyma.02G244700","Glyma.03G006900",0.996,1.76e-06
"15719","Glyma.02G251600","Glyma.03G006900",0.994,5.81e-06
"15721","Glyma.02G257200","Glyma.03G006900",0.996,2.05e-06
"15744","Glyma.02G294500","Glyma.03G006900",0.997,6.4e-07
"15747","Glyma.02G307700","Glyma.03G006900",0.991,1.5e-05
"15752","Glyma.03G002900","Glyma.03G006900",0.997,8.92e-07
"15756","Glyma.01G006400","Glyma.03G016700",0.991,1.41e-05
"15765","Glyma.01G025100","Glyma.03G016700",0.999,1.04e-07
"15766","Glyma.01G026700","Glyma.03G016700",0.993,7.65e-06
"15769","Glyma.01G028900","Glyma.03G016700",0.994,5.12e-06
"15777","Glyma.01G056300","Glyma.03G016700",0.994,6.49e-06
"15779","Glyma.01G058000","Glyma.03G016700",0.994,5.7e-06
"15782","Glyma.01G081300","Glyma.03G016700",0.991,1.57e-05
"15785","Glyma.01G095500","Glyma.03G016700",0.993,7.96e-06
"15787","Glyma.01G107500","Glyma.03G016700",0.996,2.51e-06
"15795","Glyma.01G133000","Glyma.03G016700",0.991,1.58e-05
"15804","Glyma.01G157600","Glyma.03G016700",0.998,5.9e-07
"15808","Glyma.01G164300","Glyma.03G016700",0.997,1.13e-06
"15814","Glyma.01G181500","Glyma.03G016700",0.998,4.67e-07
"15822","Glyma.01G218800","Glyma.03G016700",0.993,6.76e-06
"15823","Glyma.01G219600","Glyma.03G016700",0.997,1.23e-06
"15824","Glyma.01G225200","Glyma.03G016700",0.998,1.91e-07
"15827","Glyma.01G236600","Glyma.03G016700",0.994,6.1e-06
"15830","Glyma.02G000600","Glyma.03G016700",0.993,7.33e-06
"15840","Glyma.02G032800","Glyma.03G016700",0.999,1.56e-07
"15846","Glyma.02G038100","Glyma.03G016700",1,6.17e-09
"15847","Glyma.02G047700","Glyma.03G016700",0.998,2.94e-07
"15848","Glyma.02G052600","Glyma.03G016700",0.991,1.4e-05
"15849","Glyma.02G057000","Glyma.03G016700",0.997,9.65e-07
"15850","Glyma.02G061400","Glyma.03G016700",0.994,4.32e-06
"15873","Glyma.02G189600","Glyma.03G016700",0.995,4.27e-06
"15881","Glyma.02G212600","Glyma.03G016700",0.996,2.23e-06
"15886","Glyma.02G220000","Glyma.03G016700",0.997,7.07e-07
"15891","Glyma.02G238200","Glyma.03G016700",0.992,9.35e-06
"15893","Glyma.02G244700","Glyma.03G016700",0.999,1.55e-07
"15896","Glyma.02G251600","Glyma.03G016700",0.993,8.37e-06
"15898","Glyma.02G257200","Glyma.03G016700",0.997,1.36e-06
"15913","Glyma.02G281700","Glyma.03G016700",0.992,9.43e-06
"15921","Glyma.02G294500","Glyma.03G016700",0.999,1.63e-07
"15924","Glyma.02G307700","Glyma.03G016700",0.994,4.63e-06
"15929","Glyma.03G002900","Glyma.03G016700",0.992,1.02e-05
"15931","Glyma.03G006900","Glyma.03G016700",0.997,6.63e-07
"16139","Glyma.01G081300","Glyma.03G027400",0.992,1.22e-05
"16189","Glyma.02G003300","Glyma.03G027400",0.993,6.98e-06
"16199","Glyma.02G035600","Glyma.03G027400",0.99,1.85e-05
"16238","Glyma.02G212600","Glyma.03G027400",0.99,1.86e-05
"16276","Glyma.02G292800","Glyma.03G027400",0.994,5.24e-06
"16337","Glyma.01G153000","Glyma.03G028900",0.992,1.07e-05
"16344","Glyma.01G161500","Glyma.03G028900",0.992,9.34e-06
"16352","Glyma.01G183200","Glyma.03G028900",0.991,1.51e-05
"16516","Glyma.01G148800","Glyma.03G031800",0.993,7.2e-06
"16620","Glyma.02G264000","Glyma.03G031800",0.99,1.8e-05
"17398","Glyma.01G019400","Glyma.03G056700",0.993,7.79e-06
"17418","Glyma.01G063000","Glyma.03G056700",0.992,1.01e-05
"17422","Glyma.01G090200","Glyma.03G056700",0.992,1.09e-05
"17428","Glyma.01G120400","Glyma.03G056700",0.995,4.08e-06
"17431","Glyma.01G131500","Glyma.03G056700",0.995,3.91e-06
"17436","Glyma.01G148800","Glyma.03G056700",0.995,3.2e-06
"17474","Glyma.02G015500","Glyma.03G056700",0.996,1.93e-06
"17481","Glyma.02G036300","Glyma.03G056700",0.993,7.19e-06
